Time,Open,High,Low,Close,Volume,VWAP
2020-07-09 10:35:00,3.7,3.73,3.7,3.73,63.0,3.5768980000000004
2020-07-09 10:36:00,3.75,3.76,3.75,3.76,2.0,3.576911
2020-07-09 10:37:00,3.74,3.75,3.73,3.75,4.0,3.5769330000000004
2020-07-09 10:38:00,3.71,3.74,3.69,3.73,71.0,3.5772760000000003
2020-07-09 10:39:00,3.73,3.73,3.73,3.73,10.0,3.577329
2020-07-09 10:40:00,3.75,3.9,3.75,3.88,342.0,3.580687
2020-07-09 10:41:00,3.83,3.83,3.67,3.68,76.0,3.581173
2020-07-09 10:42:00,3.67,3.69,3.64,3.68,276.0,3.58209
2020-07-09 10:43:00,3.7,3.71,3.65,3.65,217.0,3.5829690000000003
2020-07-09 10:44:00,3.66,3.66,3.61,3.62,122.0,3.58325
2020-07-09 10:45:00,3.61,3.62,3.61,3.62,2.0,3.583252
2020-07-09 10:46:00,3.63,3.65,3.61,3.65,53.0,3.5833120000000003
2020-07-09 10:47:00,3.62,3.64,3.6,3.6,48.0,3.583361
2020-07-09 10:48:00,3.62,3.62,3.62,3.62,3.0,3.583365
2020-07-09 10:49:00,3.62,3.62,3.61,3.61,12.0,3.5833779999999997
2020-07-09 10:50:00,3.62,3.62,3.6,3.6,28.0,3.583411
2020-07-09 10:51:00,3.57,3.58,3.57,3.58,97.0,3.583391
2020-07-09 10:52:00,3.57,3.57,3.53,3.55,28.0,3.5833589999999997
2020-07-09 10:53:00,3.54,3.57,3.54,3.57,72.0,3.583303
2020-07-09 10:54:00,3.58,3.59,3.57,3.57,32.0,3.583308
2020-07-09 10:55:00,3.56,3.58,3.55,3.58,4.0,3.583306
2020-07-09 10:56:00,3.58,3.58,3.56,3.56,105.0,3.583293
2020-07-09 10:57:00,3.54,3.55,3.54,3.55,3.0,3.5832889999999997
2020-07-09 10:58:00,3.53,3.53,3.46,3.48,276.0,3.5823910000000003
2020-07-09 10:59:00,3.49,3.52,3.49,3.52,68.0,3.5821949999999996
2020-07-09 11:00:00,3.5,3.58,3.45,3.58,661.0,3.580512
2020-07-09 11:01:00,3.55,3.6,3.55,3.59,8.0,3.580512
2020-07-09 11:02:00,3.61,3.61,3.59,3.59,120.0,3.5806120000000004
2020-07-09 11:03:00,3.58,3.59,3.58,3.59,11.0,3.5806129999999996
2020-07-09 11:04:00,3.58,3.58,3.58,3.58,1.0,3.5806129999999996
2020-07-09 11:06:00,3.65,3.7,3.64,3.69,121.0,3.5810230000000005
2020-07-09 11:07:00,3.69,3.69,3.67,3.69,12.0,3.581064
2020-07-09 11:08:00,3.7,3.7,3.7,3.7,1.0,3.581068
2020-07-09 11:09:00,3.72,3.74,3.72,3.74,13.0,3.581128
2020-07-09 11:10:00,3.69,3.69,3.69,3.69,1.0,3.5811319999999998
2020-07-09 11:11:00,3.66,3.69,3.66,3.69,23.0,3.581198
2020-07-09 11:12:00,3.67,3.68,3.67,3.68,54.0,3.58135
2020-07-09 11:13:00,3.7,3.7,3.7,3.7,1.0,3.581353
2020-07-09 11:14:00,3.7,3.71,3.7,3.71,25.0,3.58145
2020-07-09 11:15:00,3.74,3.77,3.73,3.77,259.0,3.5828290000000003
2020-07-09 11:16:00,3.76,3.76,3.73,3.73,9.0,3.582875
2020-07-09 11:17:00,3.73,3.73,3.72,3.73,39.0,3.58305
2020-07-09 11:18:00,3.77,3.8,3.77,3.8,17.0,3.583158
2020-07-09 11:19:00,3.94,3.95,3.89,3.9,74.0,3.583917
2020-07-09 11:20:00,3.94,3.94,3.86,3.86,127.0,3.5852160000000004
2020-07-09 11:21:00,3.87,3.87,3.82,3.85,113.0,3.586132
2020-07-09 11:22:00,3.86,3.87,3.85,3.85,35.0,3.586432
2020-07-09 11:23:00,3.85,3.85,3.82,3.82,2.0,3.586447
2020-07-09 11:24:00,3.85,3.85,3.81,3.81,11.0,3.586535
2020-07-09 11:25:00,3.88,3.88,3.86,3.86,24.0,3.586739
2020-07-09 11:26:00,3.88,3.88,3.87,3.87,2.0,3.586757
2020-07-09 11:27:00,3.89,3.91,3.89,3.91,2.0,3.5867760000000004
2020-07-09 11:28:00,3.87,3.93,3.87,3.93,24.0,3.58699
2020-07-09 11:29:00,3.93,3.93,3.93,3.93,4.0,3.5870330000000004
2020-07-09 11:30:00,3.9,3.9,3.89,3.89,26.0,3.587282
2020-07-09 11:31:00,3.85,3.87,3.85,3.86,8.0,3.5873489999999997
2020-07-09 11:32:00,3.9,3.94,3.88,3.88,27.0,3.587616
2020-07-09 11:33:00,3.87,3.87,3.87,3.87,5.0,3.5876589999999995
2020-07-09 11:34:00,3.83,3.83,3.83,3.83,32.0,3.5878959999999998
2020-07-09 11:35:00,3.83,3.83,3.83,3.83,1.0,3.587904
2020-07-09 11:36:00,3.85,3.91,3.85,3.86,24.0,3.5881230000000004
2020-07-09 11:37:00,3.83,3.83,3.8,3.8,2.0,3.588137
2020-07-09 11:38:00,3.82,3.82,3.8,3.8,2.0,3.58815
2020-07-09 11:40:00,3.88,3.9,3.88,3.9,12.0,3.5882620000000003
2020-07-09 11:41:00,3.88,3.88,3.88,3.88,20.0,3.5884400000000003
